-3.219422698020935059e-01,9.851512312889099121e-01,5.000000000000000000e+01,-1.997738157848801599e+00,-6.445914745330810547e+00,1.064611673355102539e+00
-6.515988111495971680e-01,9.705478549003601074e-01,5.000000000000000000e+01,-3.590660885939407798e+00,-7.116240978240966797e+00,9.849705100059509277e-01
-9.797198772430419922e-01,9.561471939086914062e-01,5.000000000000000000e+01,-4.746191768313984483e+00,-7.925214767456054688e+00,6.534180045127868652e-01
-1.307639360427856445e+00,9.419344663619995117e-01,5.000000000000000000e+01,-6.071680331792473240e+00,-8.646752357482910156e+00,9.492265582084655762e-01
-1.624961972236633301e+00,9.279429912567138672e-01,5.000000000000000000e+01,-7.391000506385684510e+00,-9.547138214111328125e+00,2.450123310089111328e+00
-1.952605366706848145e+00,9.141764044761657715e-01,5.000000000000000000e+01,-8.954683402949182636e+00,-1.024142265319824219e+01,5.203376770019531250e+00
-2.278872966766357422e+00,9.006501436233520508e-01,5.000000000000000000e+01,-9.925732715575399823e+00,-1.057828617095947266e+01,2.366834402084350586e+00
-2.603466510772705078e+00,8.872968554496765137e-01,5.000000000000000000e+01,-1.080032363542256846e+01,-1.197451686859130859e+01,3.230602264404296875e+00
-2.934256315231323242e+00,8.741250634193420410e-01,5.000000000000000000e+01,-1.247772745560551400e+01,-1.233791446685791016e+01,1.149463534355163574e+00
-3.248821973800659180e+00,8.611856698989868164e-01,5.000000000000000000e+01,-1.334106063353896410e+01,-1.315265369415283203e+01,2.826964378356933594e+00
-3.570190906524658203e+00,8.484528064727783203e-01,5.000000000000000000e+01,-1.459771823851517780e+01,-1.257425880432128906e+01,2.022572994232177734e+00
-3.878932476043701172e+00,8.358927965164184570e-01,5.000000000000000000e+01,-1.573119747798770973e+01,-1.374553108215332031e+01,9.866467714309692383e-01
-4.214877605438232422e+00,8.235226869583129883e-01,5.000000000000000000e+01,-1.700604728263758858e+01,-1.444026088714599609e+01,1.472721219062805176e+00
-4.529452323913574219e+00,8.113446831703186035e-01,5.000000000000000000e+01,-1.798030226762709560e+01,-1.509536170959472656e+01,1.855505228042602539e+00
-4.823287963867187500e+00,7.993764877319335938e-01,5.000000000000000000e+01,-1.876155475024371810e+01,-1.536430263519287109e+01,1.488440394401550293e+00
-5.173008918762207031e+00,7.875902056694030762e-01,5.000000000000000000e+01,-1.948054776981370395e+01,-1.518417549133300781e+01,5.781051635742187500e+00
-5.457902908325195312e+00,7.759600281715393066e-01,5.000000000000000000e+01,-1.995071412152639923e+01,-1.625260925292968750e+01,2.241132974624633789e+00
-5.767906188964843750e+00,7.645081281661987305e-01,5.000000000000000000e+01,-2.034446381322194952e+01,-1.627008438110351562e+01,5.871285438537597656e+00
-6.105041027069091797e+00,7.532434463500976562e-01,5.000000000000000000e+01,-2.059161766085381018e+01,-1.651059341430664062e+01,3.976799488067626953e+00
-6.413751125335693359e+00,7.421228289604187012e-01,5.000000000000000000e+01,-2.110742940793792144e+01,-1.705732345581054688e+01,1.765350461006164551e+00
-6.734105587005615234e+00,7.311512231826782227e-01,5.000000000000000000e+01,-2.123763001651735394e+01,-1.730304718017578125e+01,3.852396726608276367e+00
-7.058215141296386719e+00,7.203623056411743164e-01,5.000000000000000000e+01,-2.187922928135151324e+01,-1.754480743408203125e+01,2.779526233673095703e+00
-7.401840686798095703e+00,7.097123861312866211e-01,5.000000000000000000e+01,-2.254421196323353982e+01,-1.749887847900390625e+01,6.098884105682373047e+00
-7.729556083679199219e+00,6.992256045341491699e-01,5.000000000000000000e+01,-2.288166897775585085e+01,-1.792546844482421875e+01,2.195969343185424805e+00
-8.006155967712402344e+00,6.888874769210815430e-01,5.000000000000000000e+01,-2.318964630759955625e+01,-1.789538955688476562e+01,1.164787173271179199e+00
