-2.019545241445302963e+02,1.422758189479022439e+00,5.000000000000000000e+02,-1.009772620722651482e+01,7.113790947395112751e-02
-1.871902376487851143e+02,1.382092404029596766e+00,5.000000000000000000e+02,-1.895235177930444337e+01,1.366856342017334081e-01
-1.454731784723699093e+02,1.246391220500560504e+00,5.000000000000000000e+02,-2.527839311395771560e+01,1.921709135166747573e-01
-1.024259384721517563e+02,1.120002405834384263e+00,5.000000000000000000e+02,-2.913577038186741675e+01,2.385624881325602298e-01
3.586653247475624084e-01,9.343014015550059684e-03,5.000000000000000000e+00,-2.766104859653666637e+01,2.271015144267097274e-01
-1.369842682406306267e+02,9.507632349268529959e-01,5.000000000000000000e+02,-3.312720957874136474e+01,2.632846004517168659e-01
-1.612158171981573105e+02,8.722589956596489280e-01,5.000000000000000000e+02,-3.953163995971216593e+01,2.937333202121134579e-01
-5.055173547565937042e+01,3.322275498399643867e-01,1.940000000000000000e+02,-4.008264473550952545e+01,2.956580316935060182e-01
-1.449242814108729362e+02,8.490774077197003056e-01,5.000000000000000000e+02,-4.532472656927770061e+01,3.233290004948157215e-01
-1.649286575764417648e+02,9.040021724067623943e-01,5.000000000000000000e+02,-5.130492311963590168e+01,3.523626590904130329e-01
-4.927987076342105865e+01,4.526091859942036333e-01,2.380000000000000000e+02,-5.120367050182515811e+01,3.573749854356025879e-01
-1.361801363527774811e+00,2.365696487582421778e-02,1.400000000000000000e+01,-4.871157704491028539e+01,3.406890844076136959e-01
-1.647503849379718304e+02,9.078376038565431072e-01,5.000000000000000000e+02,-5.451351743956336549e+01,3.690465103800601443e-01
-1.130311310887336731e+02,6.467297827226247131e-01,3.350000000000000000e+02,-5.743939812202188477e+01,3.829306739971883866e-01
-2.163055671006441116e+01,2.288907011139340031e-01,1.180000000000000000e+02,-5.564895605142400825e+01,3.752286753530256758e-01
-1.756982476636767387e+02,9.721464883685781988e-01,5.000000000000000000e+02,-6.165142063203664691e+01,4.050745660038033158e-01
-3.596486415714025497e+01,3.118439533614685844e-01,1.540000000000000000e+02,-6.036709280829182944e+01,4.004130353716865987e-01
-1.253462429642677307e+02,9.292983400602153887e-01,5.000000000000000000e+02,-6.361605031609062166e+01,4.268573006061130437e-01
-1.134572867900133133e+02,6.360894258084177633e-01,3.560000000000000000e+02,-6.610811213978675482e+01,4.373189068662282630e-01
-1.465745595991611481e+02,8.833716710713421794e-01,5.000000000000000000e+02,-7.013143451275547591e+01,4.596215450764839505e-01
-9.131732834130525589e+01,6.170797430926792115e-01,3.680000000000000000e+02,-7.119072920418295780e+01,4.674944549772936941e-01
-3.303383358567953110e+01,1.580904906482568650e-01,9.900000000000000000e+01,-6.928288442325778362e+01,4.520242567608418471e-01
-1.265924227535724640e+02,7.669820188727638488e-01,5.000000000000000000e+02,-7.214836133977351551e+01,4.677721448664379222e-01
-1.392900199145078659e+02,7.748795113043993599e-01,5.000000000000000000e+02,-7.550544426851023161e+01,4.831275131883360219e-01
-1.149091721251606941e+02,6.805679640134000286e-01,5.000000000000000000e+02,-7.747563066134274834e+01,4.929995357295892111e-01
-9.682624695077538490e+01,5.018007715615178110e-01,3.670000000000000000e+02,-7.844316147581437804e+01,4.934395975211856578e-01
-1.468806884363293648e+02,6.847707645169334167e-01,5.000000000000000000e+02,-8.186503782384012595e+01,5.030061558709730818e-01
-1.343637352585792542e+02,7.175062516471377716e-01,5.000000000000000000e+02,-8.448997269557708023e+01,5.137311606597813052e-01
-1.738266718313097954e+02,7.655943130625278981e-01,5.000000000000000000e+02,-8.895680765236372167e+01,5.263243182799186570e-01
-1.751729650087654591e+02,8.650705096827419061e-01,5.000000000000000000e+02,-9.326761552018380996e+01,5.432616278500598250e-01
-7.405206449329853058e-01,2.561941972401525144e-02,1.300000000000000000e+01,-8.864126077642126234e+01,5.173795174437576527e-01
-1.779321798235177994e+02,9.511483146592840665e-01,5.000000000000000000e+02,-9.310580672877608777e+01,5.390679573045339401e-01
-1.871439947411417961e+02,1.058119263882483008e+00,5.000000000000000000e+02,-9.780771612939437887e+01,5.650205226334313879e-01
-1.121775511316955090e+02,1.060021529306790944e+00,5.000000000000000000e+02,-9.852620787950942827e+01,5.897705729670993380e-01
-1.447640584409236908e+01,1.495625856083019345e-01,7.900000000000000000e+01,-9.432371777773857957e+01,5.677601735991594234e-01
-1.506101450175046921e+02,9.280109459817013073e-01,5.000000000000000000e+02,-9.713803913972688520e+01,5.857727122182865287e-01
-1.468337141647934914e+02,7.804016174133200368e-01,4.620000000000000000e+02,-9.962282289098021693e+01,5.955041574780381985e-01
-1.050483881831169128e+02,4.882421755631055071e-01,2.840000000000000000e+02,-9.989410115558705172e+01,5.901410583822915834e-01
-1.648826537951827049e+02,8.458634413712252664e-01,5.000000000000000000e+02,-1.031435287875668365e+02,6.029271775317383009e-01
-1.685498756393790245e+02,9.404895915982447452e-01,5.000000000000000000e+02,-1.064138461301574523e+02,6.198052982350635842e-01
-1.496788471601903439e+02,9.796459353362606537e-01,5.000000000000000000e+02,-1.085770961816591011e+02,6.377973300901234044e-01
-1.493012536317110062e+02,9.733685160089026178e-01,5.000000000000000000e+02,-1.106133040541617021e+02,6.545758893860623706e-01
-1.913895370662212372e+02,9.703940640902145587e-01,5.000000000000000000e+02,-1.146521157047646824e+02,6.703667981212699800e-01
-2.906567193567752838e+00,4.464136498115425788e-02,2.200000000000000000e+01,-1.090648382792048352e+02,6.390805264642641648e-01
-1.280491731688380241e+02,9.366973515799531524e-01,5.000000000000000000e+02,-1.100140550236864954e+02,6.539613677200486475e-01
-1.936562458872795105e+02,9.277971429234775913e-01,5.000000000000000000e+02,-1.141961645668661447e+02,6.676531564802200558e-01
-6.636306063830852509e+01,4.652990919255118873e-01,2.420000000000000000e+02,-1.118045093704382680e+02,6.575354532524846363e-01
-1.643090948462486267e+00,2.926494588609784842e-02,1.500000000000000000e+01,-1.062964384493394761e+02,6.261219278841653191e-01
-1.304479754418134689e+02,8.066170511052145331e-01,4.280000000000000000e+02,-1.075040152989631821e+02,6.351466840452177909e-01
-9.093186146765947342e+01,5.430807305882415781e-01,3.030000000000000000e+02,-1.066754076073980002e+02,6.305433863723689525e-01
-1.913834275528788567e+02,9.077392544298027444e-01,5.000000000000000000e+02,-1.109108086046720416e+02,6.444031797752406421e-01
-1.829992966651916504e+02,1.007258590535327958e+00,5.000000000000000000e+02,-1.145152330076980149e+02,6.625459503132450356e-01
-7.162082824856042862e+01,6.245003730042044676e-01,3.280000000000000000e+02,-1.123705127697411399e+02,6.606436714477930128e-01
-1.509309454299509525e+02,9.079293418492727641e-01,5.000000000000000000e+02,-1.142985344027516277e+02,6.730079549678670281e-01
-1.406781965196132660e+02,9.321897115441969417e-01,5.000000000000000000e+02,-1.156175175085947160e+02,6.859670427966835238e-01
-6.094301327317953110e+01,4.452795504392790815e-01,2.690000000000000000e+02,-1.128837922968239553e+02,6.739326681788132545e-01
-4.351594435423612595e+01,3.068697141633103809e-01,2.110000000000000000e+02,-1.094153998996945631e+02,6.555795204780381358e-01
-6.034836876392364502e+01,3.255900681002200092e-01,2.430000000000000000e+02,-1.069620483429060158e+02,6.390800478591471823e-01
-9.988901324570178986e+01,4.269062745484657473e-01,3.060000000000000000e+02,-1.066083965880458067e+02,6.284713591936130772e-01
-1.623721825554966927e+02,7.720198317297863877e-01,5.000000000000000000e+02,-1.093965858864183502e+02,6.356487828204216983e-01
-1.501669314280152321e+02,7.713859520569834594e-01,5.000000000000000000e+02,-1.114351031634981979e+02,6.424356412822498363e-01
-1.123502248153090477e+02,7.747884026861615592e-01,5.000000000000000000e+02,-1.114808592460887411e+02,6.490532793524453892e-01
-6.889721489138901234e+01,4.382262318228770659e-01,2.830000000000000000e+02,-1.093516770283537483e+02,6.385119269759669258e-01
