-4.174368049204349518e+01,3.977065363986184821e+00,5.000000000000000000e+02
-4.113494645804166794e+01,4.170775966311339289e+00,5.000000000000000000e+02
-1.092414030991494656e+01,2.361804915999528021e+00,3.620000000000000000e+02
-2.557428381778299809e+01,1.888981455241446383e+01,5.000000000000000000e+02
-4.014259327761828899e+01,7.405253059056121856e+00,5.000000000000000000e+02
-1.994163349643349648e+01,1.166921474225819111e+01,3.260000000000000000e+02
2.018970534205436707e+00,5.055567978706676513e+00,1.140000000000000000e+02
-3.457903218828141689e+01,3.164608710340689868e+01,5.000000000000000000e+02
-1.653513642121106386e+01,1.204179032845422626e+01,3.540000000000000000e+02
-9.129869219381362200e+00,1.750324229151010513e+01,1.900000000000000000e+02
-3.792888583615422249e+01,4.316575263394042850e+01,5.000000000000000000e+02
-3.105386812007054687e+01,2.437049509817734361e+01,5.000000000000000000e+02
8.269079775549471378e+00,2.373196624335832894e+00,3.900000000000000000e+01
-1.536239857412874699e+01,2.930804100044770166e+01,4.260000000000000000e+02
1.871758988127112389e-01,2.013675310357939452e+01,2.350000000000000000e+02
-1.983558520488440990e+01,2.740577810571994632e+01,4.530000000000000000e+02
-3.159634593501687050e+01,2.786980941169895232e+01,5.000000000000000000e+02
-1.058028967678546906e+01,1.661356726195663214e+01,2.940000000000000000e+02
-2.893316273204982281e+01,3.099722518003545702e+01,5.000000000000000000e+02
-3.433902053721249104e+01,2.057542188651859760e+01,5.000000000000000000e+02
-3.201687782071530819e+01,1.106906373065430671e+01,5.000000000000000000e+02
-2.073086928855627775e+01,9.195788986980915070e+00,4.600000000000000000e+02
-3.487348910979926586e+01,1.363103619695175439e+01,5.000000000000000000e+02
-3.255345268826931715e+01,9.351290267426520586e+00,5.000000000000000000e+02
4.873848504386842251e+00,2.071070746576879174e+00,1.310000000000000000e+02
-3.408645062800496817e+01,1.056577652902342379e+01,5.000000000000000000e+02
-3.650618689507246017e+01,1.377087284176377580e+01,5.000000000000000000e+02
6.817206540144979954e+00,5.640101832104846835e-01,6.100000000000000000e+01
5.714761951938271523e+00,4.504330756608396769e-01,5.000000000000000000e+01
-1.933661900740116835e+01,1.735708637716015801e+01,4.440000000000000000e+02
-2.855706743802875280e+01,1.474017492961138487e+01,5.000000000000000000e+02
7.827931346371769905e+00,1.089240788714960217e+00,2.000000000000000000e+01
-5.787203202024102211e+00,7.323808072833344340e+00,2.210000000000000000e+02
-3.495002637803554535e+01,2.548146975843701512e+01,5.000000000000000000e+02
9.336175535805523396e+00,4.237124100327491760e-01,2.600000000000000000e+01
-3.714162609539926052e+01,2.892300807312130928e+01,5.000000000000000000e+02
-4.337114233151078224e+01,1.361737538292072713e+01,5.000000000000000000e+02
-3.492904550582170486e+01,1.025763264624401927e+01,5.000000000000000000e+02
-9.528543524444103241e+00,5.046926275477744639e+00,3.900000000000000000e+02
8.364970458671450615e+00,1.289765104651451111e+00,1.400000000000000000e+01
9.958077230025082827e+00,9.640642120502889156e-01,8.000000000000000000e+00
9.460958261042833328e+00,1.660611876286566257e-01,1.500000000000000000e+01
-4.638997728563845158e+01,2.654088840691838413e+01,5.000000000000000000e+02
-2.000096701085567474e+01,2.269287674548104405e+01,5.000000000000000000e+02
-2.580370244942605495e+01,1.788327544904313982e+01,5.000000000000000000e+02
-3.605604826472699642e+01,1.290177078079432249e+01,5.000000000000000000e+02
-3.073722598236054182e+01,4.911620543978642672e+00,5.000000000000000000e+02
-4.459867794532328844e+01,4.673148733912967145e+00,5.000000000000000000e+02
-3.394065266288816929e+01,4.567990093026310205e+00,5.000000000000000000e+02
9.670962877571582794e+00,8.433793741278350353e-02,9.000000000000000000e+00
-4.328146547451615334e+01,6.529109631432220340e+00,5.000000000000000000e+02
8.214038075879216194e+00,1.841872625518590212e-01,2.100000000000000000e+01
-3.311063929460942745e+01,1.259657487785443664e+01,5.000000000000000000e+02
-3.848534936085343361e+00,6.448261881130747497e+00,2.830000000000000000e+02
5.273257865570485592e+00,4.818746674340218306e+00,1.270000000000000000e+02
5.685370480641722679e+00,3.607531183632090688e+00,7.900000000000000000e+01
-9.794812248088419437e+00,1.597695550601929426e+01,3.880000000000000000e+02
9.501225290820002556e+00,8.045110136736184359e-01,1.200000000000000000e+01
5.980558076873421669e+00,2.673443397507071495e+00,5.200000000000000000e+01
