-6.527882394939661026e+01,5.069863267708569765e-01,1.900000000000000000e+02,-3.263941197469830691e+00,2.534931633854285021e-02
-1.095821195431053638e+02,9.884659514063969254e-01,5.000000000000000000e+02,-8.579850114751607748e+00,7.350514809193556265e-02
-7.430304165184497833e+01,5.532968591433018446e-01,3.220000000000000000e+02,-1.186600969160627628e+01,9.749473364450388091e-02
-8.288169583119452000e+01,4.901271405396983027e-01,2.910000000000000000e+02,-1.541679399858568900e+01,1.171263539892636041e-01
-4.316614776104688644e+01,2.684948468813672662e-01,1.570000000000000000e+02,-1.680426168670874887e+01,1.246947786338687830e-01
-3.128436635434627533e+01,1.643056650646030903e-01,9.100000000000000000e+01,-1.752826692009062626e+01,1.266753229554055116e-01
-1.163525430187582970e+02,8.399822076316922903e-01,5.000000000000000000e+02,-2.246948072502400962e+01,1.623406671892198561e-01
-4.253453664481639862e+01,1.790978373028337955e-01,1.160000000000000000e+02,-2.347273352101363031e+01,1.631785256949005447e-01
-7.439859860762953758e+01,3.949512105900794268e-01,2.370000000000000000e+02,-2.601902677534442532e+01,1.747671599396594944e-01
-1.056471376847475767e+02,7.931380276568233967e-01,4.700000000000000000e+02,-3.000043232081458200e+01,2.056857033255176936e-01
-2.529019524157047272e+01,1.942806463921442628e-01,1.170000000000000000e+02,-2.976492046685237725e+01,2.051154504788490207e-01
-1.328932089582085609e+02,8.383176506613381207e-01,5.000000000000000000e+02,-3.492133489142018732e+01,2.367755604879734910e-01
-1.852081920430064201e+02,9.156036060303449631e-01,5.000000000000000000e+02,-4.243567774899949541e+01,2.707169627650920507e-01
-1.495737082585692406e+02,9.642078905599191785e-01,5.000000000000000000e+02,-4.779257927447798693e+01,3.053915091548334293e-01
-1.485714866146445274e+02,1.005439039785414934e+00,5.000000000000000000e+02,-5.283152464148631111e+01,3.403938856863625295e-01
-9.829322624951601028e+01,6.663751180749386549e-01,3.310000000000000000e+02,-5.510460972188779749e+01,3.566929473057913191e-01
-3.043493326008319855e+01,2.304402192821726203e-01,1.110000000000000000e+02,-5.387112589879756541e+01,3.503803109046103592e-01
-1.568907423838973045e+02,1.007129912497475743e+00,5.000000000000000000e+02,-5.902210672305255201e+01,3.832177909842536256e-01
-1.596496181860566139e+02,1.014535387977957726e+00,5.000000000000000000e+02,-6.405348229620275902e+01,4.147836708339388556e-01
-1.612475410699844360e+02,1.015332825481891632e+00,5.000000000000000000e+02,-6.891318523489184145e+01,4.448111285663364778e-01
