3.591060869162261326e+01,-3.432417392730712891e+00,4.000000000000000000e+00,1.795530434581130708e+00,-1.716208696365356667e-01,1.760706825256347585e+01
6.378883207611012551e+01,-1.046289002895355225e+01,7.000000000000000000e+00,4.895195516657580903e+00,-6.861843276023864568e-01,4.321793912887572731e+01
4.517090926326464739e+01,-1.085524392127990723e+01,5.000000000000000000e+00,6.908981203987934805e+00,-1.194637307286262384e+00,5.672375245380401054e+01
6.361681703092328632e+01,-1.957317543029785156e+01,7.000000000000000000e+00,9.744372995334702026e+00,-2.113564213436841754e+00,7.270528390917777983e+01
4.547315564187727688e+01,-1.871453237533569336e+01,5.000000000000000000e+00,1.153081212766183050e+01,-2.943612621531784157e+00,7.933725470669985214e+01
1.014091332575858360e+02,-5.497071385383605957e+01,1.100000000000000000e+01,1.602472818415802891e+01,-5.544967683146998283e+00,9.352771647621715090e+01
8.219503821210926731e+01,-6.192871761322021484e+01,9.000000000000000000e+00,1.933324368555559047e+01,-8.364155179650659022e+00,1.007000121976638667e+02
8.251749043860431243e+01,-7.555598115921020508e+01,9.000000000000000000e+00,2.249245602320802817e+01,-1.172374647862863739e+01,1.076891902834593822e+02
8.178039368873012904e+01,-8.410789108276367188e+01,9.000000000000000000e+00,2.545685290648413357e+01,-1.534295370883538823e+01,1.140983469687798220e+02
4.532345365674773063e+01,-4.694554424285888672e+01,5.000000000000000000e+00,2.645018294399731218e+01,-1.692308323553656280e+01,1.147078509879860917e+02
3.624933024520750280e+01,-3.853972148895263672e+01,4.000000000000000000e+00,2.694014030905782064e+01,-1.800391514820736560e+01,1.140607878491397713e+02
6.389263645521057811e+01,-6.860867023468017578e+01,7.000000000000000000e+00,2.878776511636545976e+01,-2.053415290253100522e+01,1.171658720452447966e+02
4.521993325357765059e+01,-4.897449111938476562e+01,5.000000000000000000e+00,2.960937352322606841e+01,-2.195616981337369467e+01,1.175016594633377878e+02
7.334588931780574228e+01,-8.476679039001464844e+01,8.000000000000000000e+00,3.179619931295505353e+01,-2.509670084220574182e+01,1.203030934045385720e+02
8.269121202079747945e+01,-1.020652484893798828e+02,9.000000000000000000e+00,3.434094994834717340e+01,-2.894512822456444923e+01,1.235959573233314188e+02
6.421509643113405730e+01,-8.223314952850341797e+01,7.000000000000000000e+00,3.583465727248651689e+01,-3.160952928976139731e+01,1.242495020093499107e+02
3.562544279777732470e+01,-4.830010414123535156e+01,4.000000000000000000e+00,3.582419654875105408e+01,-3.244405803233509289e+01,1.216181730537493593e+02
5.456522767587830458e+01,-7.540466594696044922e+01,6.000000000000000000e+00,3.676124810510741980e+01,-3.459208842806636142e+01,1.210415129247740538e+02
5.485755683979065367e+01,-7.743413257598876953e+01,6.000000000000000000e+00,3.766606354184158079e+01,-3.673419063546248253e+01,1.198378753507399352e+02
3.590796096357728828e+01,-5.180785751342773438e+01,4.000000000000000000e+00,3.757815841292836723e+01,-3.748787397936074228e+01,1.172488362165342437e+02
6.354454515944620852e+01,-9.354118728637695312e+01,7.000000000000000000e+00,3.887647775025426000e+01,-4.029053964471155069e+01,1.164663850787727171e+02
4.506814305281061195e+01,-6.978785324096679688e+01,5.000000000000000000e+00,3.918606101538208009e+01,-4.176540532452431620e+01,1.144225372222339843e+02
1.010809316937820199e+02,-1.604819431304931641e+02,1.100000000000000000e+01,4.228080454930207566e+01,-4.770123221482275966e+01,1.158743209560624763e+02
5.415044896007456288e+01,-9.099303722381591797e+01,6.000000000000000000e+00,4.287428676984070108e+01,-4.986582246527241580e+01,1.137379935000257092e+02
5.481577843133588601e+01,-9.345588874816894531e+01,6.000000000000000000e+00,4.347136135291545855e+01,-5.204532577941724014e+01,1.119153900705993721e+02
5.486668280100239770e+01,-9.573514461517333984e+01,6.000000000000000000e+00,4.404112742531980729e+01,-5.422981672120504726e+01,1.098644452149728465e+02
5.430509477979894939e+01,-9.799650192260742188e+01,6.000000000000000000e+00,4.455432579304376617e+01,-5.641815098127516848e+01,1.078426029495702778e+02
6.424045001640457997e+01,-1.179827880859375000e+02,7.000000000000000000e+00,4.553863200421180579e+01,-5.949638283650828896e+01,1.067979026498090462e+02
9.163241876341834313e+01,-1.728566837310791016e+02,1.000000000000000000e+01,4.784332134217213195e+01,-6.516439788123682320e+01,1.076137240319060027e+02
5.462275985744120987e+01,-1.072747039794921875e+02,6.000000000000000000e+00,4.818229326793558442e+01,-6.726991318614959425e+01,1.059095826873358419e+02
9.206587202817590310e+01,-1.844801082611083984e+02,1.000000000000000000e+01,5.037647220594760000e+01,-7.313042293989752807e+01,1.067364905807095283e+02
7.261569352524513477e+01,-1.516925945281982422e+02,8.000000000000000000e+00,5.148843327191247710e+01,-7.705853151931256662e+01,1.063003347204210058e+02
5.447237659167140578e+01,-1.147603549957275391e+02,6.000000000000000000e+00,5.163763043790042673e+01,-7.894362269313332092e+01,1.048598133476354235e+02
8.262233422970382435e+01,-1.774567317962646484e+02,9.000000000000000000e+00,5.318686562749059732e+01,-8.386927814828989369e+01,1.049028235995956919e+02
6.390798627415791344e+01,-1.431718635559082031e+02,7.000000000000000000e+00,5.372292165982396028e+01,-8.683440741867080703e+01,1.039580031879722242e+02
4.540968761866642467e+01,-1.010052738189697266e+02,5.000000000000000000e+00,5.330725995776608528e+01,-8.754295073868574661e+01,1.020877893383880632e+02
4.536216093554953233e+01,-1.007919101715087891e+02,5.000000000000000000e+00,5.291000500665525408e+01,-8.820539871032690371e+01,1.008230512176753280e+02
4.557513475907425970e+01,-1.029355907440185547e+02,5.000000000000000000e+00,5.254326149427620152e+01,-8.894190831201149194e+01,9.903020226091753386e+01
7.325340781981114446e+01,-1.707991352081298828e+02,8.000000000000000000e+00,5.357876881055295115e+01,-9.303476965681741717e+01,9.850272497906367164e+01
5.465685954296938576e+01,-1.301775913238525391e+02,6.000000000000000000e+00,5.363267334717377111e+01,-9.489191074016918037e+01,9.691754372621949187e+01
3.615336034950368571e+01,-8.707928657531738281e+01,4.000000000000000000e+00,5.275870769729026932e+01,-9.450127953192658481e+01,9.430662156462776124e+01
3.611848164092970848e+01,-8.729831314086914062e+01,4.000000000000000000e+00,5.192669639447224483e+01,-9.414113121237370763e+01,9.200629059130054088e+01
4.558369936309282622e+01,-1.115829887390136719e+02,5.000000000000000000e+00,5.160954654290327426e+01,-9.501322408870571223e+01,9.032416749468839612e+01
5.430501443206905066e+01,-1.352864646911621094e+02,6.000000000000000000e+00,5.174431993736155988e+01,-9.702688611882852854e+01,8.956127680984960193e+01
7.342125144679204141e+01,-1.810923004150390625e+02,8.000000000000000000e+00,5.282816651283308573e+01,-1.012301568336390574e+02,8.953299577003156173e+01
6.367402623251923899e+01,-1.652999019622802734e+02,7.000000000000000000e+00,5.337045949881739659e+01,-1.044336440900711125e+02,8.889430417435529819e+01
5.459855816664116901e+01,-1.406732654571533203e+02,6.000000000000000000e+00,5.343186443220858450e+01,-1.062456251584252271e+02,8.793070712016329082e+01
6.389666728276473151e+01,-1.647337131500244141e+02,7.000000000000000000e+00,5.395510457473638866e+01,-1.091700295580051829e+02,8.781509370019028893e+01
8.282420451366573388e+01,-2.180587997436523438e+02,9.000000000000000000e+00,5.539855957168285272e+01,-1.146144680672875467e+02,8.810014138906687720e+01
4.543341183833683061e+01,-1.240972995758056641e+02,5.000000000000000000e+00,5.490030218501555481e+01,-1.150886096427134504e+02,8.644748684341723788e+01
4.521423322649648213e+01,-1.235906486511230469e+02,5.000000000000000000e+00,5.441599873708960189e+01,-1.155137115931339338e+02,8.475116287813847293e+01
5.454124715301266235e+01,-1.481699466705322266e+02,6.000000000000000000e+00,5.442226115788575669e+01,-1.171465233470038498e+02,8.400450665741117007e+01
6.366633101660694649e+01,-1.760259323120117188e+02,7.000000000000000000e+00,5.488446465082181902e+01,-1.200904937952542468e+02,8.308642827907705453e+01
3.613336033689237325e+01,-1.006970500946044922e+02,4.000000000000000000e+00,5.394690943512534886e+01,-1.191208216102217534e+02,8.132317432232230203e+01
6.417373750184059134e+01,-1.775625858306884766e+02,7.000000000000000000e+00,5.445825083846111170e+01,-1.220429098212450896e+02,8.112482390050244874e+01
