-1.045407653823494911e+02,5.742596962156575557e+00,3.700000000000000000e+02,-6.415926159947136398e+01
-1.868036630973219872e+02,8.463554761505550417e+00,5.000000000000000000e+02,-7.029148167436389372e+01
-1.139662737399339676e+02,7.032078714575619394e+00,4.080000000000000000e+02,-7.247522127764239031e+01
-1.336942979469895363e+02,7.855818301173196794e+00,4.510000000000000000e+02,-7.553617511110974192e+01
-5.342328145354986191e+01,3.569130892067081451e+00,2.150000000000000000e+02,-7.443053042823174792e+01
-1.612536097317934036e+02,8.415489190457654090e+00,5.000000000000000000e+02,-7.877168439340982786e+01
-1.158949539661407471e+02,6.672829793500043571e+00,4.100000000000000000e+02,-8.062784787204637382e+01
-1.226921650692820549e+02,7.040671935371527468e+00,5.000000000000000000e+02,-8.273106373190816498e+01
-1.231351588107645512e+02,5.937449395323969981e+00,4.470000000000000000e+02,-8.475126848585098571e+01
-2.346705559641122818e+00,2.508815476404769318e-01,1.900000000000000000e+01,-8.063104033954049044e+01
-1.056341932043433189e+02,4.106236263045242474e+00,2.840000000000000000e+02,-8.188119798278063399e+01
-1.681285037919878960e+02,7.487489395841426365e+00,5.000000000000000000e+02,-8.619356327324099709e+01
-1.657607906907796860e+02,7.704484052756532364e+00,5.000000000000000000e+02,-9.017192464411793651e+01
-6.215050071477890015e-02,2.439572243019938746e-01,1.600000000000000000e+01,-8.566643593694777792e+01
-4.035208326578140259e+01,2.052787799853831086e+00,1.340000000000000000e+02,-8.340071830338945347e+01
-1.750931809768080711e+02,8.391299328700240423e+00,5.000000000000000000e+02,-8.798534143706038435e+01
-3.728763621672987938e+01,2.128152593504637480e+00,1.370000000000000000e+02,-8.545045617604385768e+01
-6.943563382327556610e+01,4.477493231983059374e+00,2.800000000000000000e+02,-8.464971505840544808e+01
-1.598846043869853020e+02,7.290090587056638149e+00,4.580000000000000000e+02,-8.841145952483444148e+01
-1.676313242837786674e+02,8.123593851857421555e+00,5.000000000000000000e+02,-9.237245276278164852e+01
-4.718024773523211479e+01,3.104529383392737429e+00,1.870000000000000000e+02,-9.011284251140416757e+01
-3.220855046063661575e+01,1.623123769049665821e+00,1.030000000000000000e+02,-8.721762790886579353e+01
-7.994466938078403473e+01,4.276895117945972657e+00,2.890000000000000000e+02,-8.685397998246170914e+01
-1.740512943416833878e+02,7.238903256299500377e+00,5.000000000000000000e+02,-9.121384570042279449e+01
-7.051801080256700516e+01,3.605654636531003820e+00,2.440000000000000000e+02,-9.017905395553000858e+01
-1.243740090429782867e+02,6.473140975759759996e+00,4.870000000000000000e+02,-9.188880170990242391e+01
-1.304269765615463257e+02,5.788901624835228077e+00,5.000000000000000000e+02,-9.381571045248462326e+01
-1.639032413549721241e+02,5.809198331054565401e+00,5.000000000000000000e+02,-9.732008699760899617e+01
-1.339916931428015232e+02,6.019398307161666573e+00,5.000000000000000000e+02,-9.915366730486861968e+01
-6.060969126969575882e+01,3.582672060833179462e+00,3.190000000000000000e+02,-9.722646850310997024e+01
-1.565376037806272507e+02,6.133005191039830883e+00,5.000000000000000000e+02,-1.001920252669858371e+02
1.159210056066513062e-01,9.302318249163883668e-02,6.000000000000000000e+00,-9.517662795335621695e+01
-1.278191371895372868e+02,6.196070835892376394e+00,5.000000000000000000e+02,-9.680875341516527044e+01
-2.012608994916081429e+01,8.385063199592488470e-01,7.000000000000000000e+01,-9.297462024186505403e+01
-3.238389195874333382e+01,1.803475163544395521e+00,1.590000000000000000e+02,-8.994508382770897015e+01
-1.079915461689233780e+01,5.497226148976809279e-01,4.800000000000000000e+01,-8.598778736716813853e+01
-7.067807506024837494e+01,3.605584935318412398e+00,3.430000000000000000e+02,-8.522230175182214396e+01
-1.821400328427553177e+02,5.835400596094722836e+00,5.000000000000000000e+02,-9.006818830636879625e+01
-1.670451320707798004e+02,6.495344823226328224e+00,5.000000000000000000e+02,-9.391703549458934219e+01
-1.702135693728923798e+02,7.707335715581261404e+00,5.000000000000000000e+02,-9.773186218850449336e+01
-7.065235064178705215e+01,3.594849050311103245e+00,2.330000000000000000e+02,-9.637788661116861988e+01
-1.624759153127670288e+02,7.474173673495119630e+00,5.000000000000000000e+02,-9.968278804624854672e+01
-1.500557321012020111e+02,6.725787124230659941e+00,5.000000000000000000e+02,-1.022014352489962192e+02
-7.656626803055405617e+01,3.348427874335488053e+00,2.520000000000000000e+02,-1.009196768880741075e+02
-5.097139960527420044e+01,1.827645438623481500e+00,1.490000000000000000e+02,-9.842226302393410720e+01
-3.009527479857206345e+01,1.179944528932017844e+00,9.600000000000000000e+01,-9.500591361266600643e+01
-1.266140326336026192e+02,6.016458609607069796e+00,5.000000000000000000e+02,-9.658631956371283422e+01
-1.547258367277681828e+02,6.470742919083154021e+00,5.000000000000000000e+02,-9.949329542191560449e+01
-1.681208444684743881e+02,6.960976352848637916e+00,5.000000000000000000e+02,-1.029246728742435408e+02
-2.613688103482127190e+01,1.819207978634429956e+00,1.260000000000000000e+02,-9.908528328227242810e+01
-1.600407592207193375e+02,7.168858460948930755e+00,5.000000000000000000e+02,-1.021330570791947707e+02
-1.322122143954038620e+02,6.465859413080452534e+00,5.000000000000000000e+02,-1.036370149450052196e+02
-1.269723811745643616e+01,8.428939167144046118e-01,7.200000000000000000e+01,-9.909002610362777830e+01
-1.711999972388148308e+02,6.157671613352635909e+00,5.000000000000000000e+02,-1.026955246603871359e+02
-1.762180348411202431e+02,6.718922776768784466e+00,5.000000000000000000e+02,-1.063716501694237877e+02
-1.705737400278449059e+02,7.416921373390195527e+00,5.000000000000000000e+02,-1.095817546623448493e+02
-1.765341008156538010e+02,7.821011652438238038e+00,5.000000000000000000e+02,-1.129293719700102940e+02
-1.331264804154634476e+02,6.911741613277360585e+00,5.000000000000000000e+02,-1.139392273922829588e+02
-1.387328719124197960e+02,5.698351451727964978e+00,4.740000000000000000e+02,-1.151789096182897936e+02
-1.188838971704244614e+02,5.300398419910513859e+00,5.000000000000000000e+02,-1.153641589958965312e+02
-1.616672476939857006e+01,5.554466560549501386e-01,5.500000000000000000e+01,-1.104042872845716374e+02
-5.390331421792507172e+01,1.871317542025022318e+00,1.870000000000000000e+02,-1.075792386312393063e+02
-1.589325446672737598e+02,5.363355628414342213e+00,5.000000000000000000e+02,-1.101469039330410311e+02
-2.568741349875926971e+01,1.602598421608231627e+00,1.520000000000000000e+02,-1.059239294113269381e+02
-1.772582794576883316e+02,5.236900294598726191e+00,5.000000000000000000e+02,-1.094906469136450085e+02
-1.352620322424918413e+02,5.344056444242595738e+00,5.000000000000000000e+02,-1.107792161800873458e+02
-1.302479095719754696e+02,5.432577796479954202e+00,5.000000000000000000e+02,-1.117526508496817570e+02
-8.551071891933679581e+01,3.555469185912181640e+00,3.310000000000000000e+02,-1.104405542531645068e+02
-1.528398148529231548e+02,5.087291860420788403e+00,5.000000000000000000e+02,-1.125605172831524357e+02
-6.040432551130652428e+01,2.548777091449924370e+00,2.510000000000000000e+02,-1.099527076945601465e+02
-4.073378281295299530e+01,1.939706222619861586e+00,2.080000000000000000e+02,-1.064917614504797854e+02
-1.779167453646659851e+02,5.073344784555952280e+00,5.000000000000000000e+02,-1.100630106461890989e+02
-1.692752920836210251e+01,1.126842920768208467e+00,1.000000000000000000e+02,-1.054062365742977505e+02
-1.304617280885577202e+02,5.092821853202105231e+00,5.000000000000000000e+02,-1.066590111500107554e+02
-2.271907076239585876e+00,1.786375547360096461e-01,1.700000000000000000e+01,-1.014396559463221905e+02
-2.251748371869325638e+01,1.038362397845568497e+00,9.600000000000000000e+01,-9.749354733494074310e+01
-1.481666838005185127e+02,5.327389306987507567e+00,5.000000000000000000e+02,-1.000272041582196323e+02
-5.550644014775753021e+01,1.887519605590828098e+00,1.700000000000000000e+02,-9.780116595769652577e+01
-1.674234523102641106e+02,5.650023336355974202e+00,5.000000000000000000e+02,-1.012822802753249078e+02
-6.126042448729276657e+01,2.475626364849243366e+00,2.210000000000000000e+02,-9.928118748592329723e+01
-1.564272853434085846e+02,6.159161527042409823e+00,5.000000000000000000e+02,-1.021384923787975652e+02
-3.804053642600774765e+01,1.913991299590894091e+00,1.500000000000000000e+02,-9.893359458115807570e+01
-8.662343893945217133e+01,4.646720931865272242e+00,3.990000000000000000e+02,-9.831808679907277337e+01
-1.034744083881378174e-01,5.442588277427213433e-02,5.000000000000000000e+00,-9.340735617953853875e+01
-3.136767746508121490e+01,1.467139493441208975e+00,1.300000000000000000e+02,-9.030537224381566830e+01
-9.243206366896629333e+00,6.344448073900172957e-01,6.000000000000000000e+01,-8.625226394996971635e+01
-1.072733734324574471e+02,4.001516964419612243e+00,3.580000000000000000e+02,-8.730331942409409862e+01
-1.590537240207195282e+02,5.276202996494247621e+00,5.000000000000000000e+02,-9.089083965392536868e+01
-1.332425206080079079e+02,5.157244469072401749e+00,5.000000000000000000e+02,-9.300842370162949635e+01
-1.856419488079845905e+02,6.050113923215702627e+00,5.000000000000000000e+02,-9.764009995694725319e+01
-8.052609086036682129e+00,6.227027263292778114e-01,4.500000000000000000e+01,-9.316072541340172108e+01
-6.129684522747993469e-01,1.247336831209915065e-01,1.100000000000000000e+01,-8.853333756534537713e+01
-8.546274071931838989e+01,5.552395864489626298e+00,5.000000000000000000e+02,-8.837980772304402421e+01
-1.068332152068614960e+01,6.250256426033697910e-01,6.400000000000000000e+01,-8.449498341292613190e+01
-1.152986641079187393e+02,4.404190181455173381e+00,4.170000000000000000e+02,-8.603516744767576085e+01
-1.097510939575731754e+02,4.818579502370476497e+00,4.130000000000000000e+02,-8.722096377317063798e+01
-8.100794074684381485e+01,3.232171575472289948e+00,3.160000000000000000e+02,-8.691031262185430251e+01
-1.561606655120849609e+02,5.063261857289558243e+00,5.000000000000000000e+02,-9.037283026636583827e+01
-1.361308410316705704e+02,4.948562793466926735e+00,5.000000000000000000e+02,-9.266073080463107203e+01
-5.779040715284645557e+01,2.168165564470525553e+00,2.240000000000000000e+02,-9.091721462204183979e+01
-1.867480395287275314e+02,5.407503160215648030e+00,5.000000000000000000e+02,-9.570875586737612650e+01
-1.419290512204170227e+02,5.367669169458424427e+00,5.000000000000000000e+02,-9.801977063502816634e+01
-4.367428342252969742e+01,2.428477149689570513e+00,2.160000000000000000e+02,-9.530249627440323934e+01
-1.249567806683480740e+02,4.952988676560514669e+00,4.340000000000000000e+02,-9.678521049410048249e+01
-1.597748759016394615e+02,6.030024915767307370e+00,5.000000000000000000e+02,-9.993469376447743002e+01
-1.421896828636527061e+02,5.538183091807045599e+00,4.790000000000000000e+02,-1.020474432194361896e+02
-2.998947277665138245e+01,1.918485308631456165e+00,1.890000000000000000e+02,-9.844454469729694779e+01
-1.748793173283338547e+02,5.252985677382507212e+00,5.000000000000000000e+02,-1.022662833288488002e+02
-1.696154911741614342e+02,5.542616960825399453e+00,5.000000000000000000e+02,-1.056337437211144277e+02
-1.609898700565099716e+01,8.260676911366839903e-01,6.600000000000000000e+01,-1.011570058853412490e+02
-1.909966819733381271e+01,8.364501984656921296e-01,7.200000000000000000e+01,-9.705413900094087865e+01
-5.706115073710680008e+01,2.566525104355864340e+00,2.180000000000000000e+02,-9.505448958774917401e+01
-1.712816552296280861e+02,6.052227924345067400e+00,5.000000000000000000e+02,-9.886584786984312245e+01
-1.291032597720623016e+02,5.646214043555253248e+00,5.000000000000000000e+02,-1.003777184649540857e+02
-8.440494280681014061e+01,2.643836138138016434e+00,2.400000000000000000e+02,-9.957907968204688132e+01
-1.507269135937094688e+02,5.777595263240595358e+00,5.000000000000000000e+02,-1.021364713776300164e+02
-1.542619240991771221e+02,5.816386418849493367e+00,5.000000000000000000e+02,-1.047427440137073660e+02
-1.245790890976786613e+02,5.180757228251810176e+00,5.000000000000000000e+02,-1.057345612679059315e+02
-1.345138638876378536e+02,4.786017693279839058e+00,5.000000000000000000e+02,-1.071735263988925340e+02
-8.707212688401341438e+01,3.166470913798549169e+00,3.780000000000000000e+02,-1.061684564231485837e+02
-1.497911160439252853e+02,4.160024824252883668e+00,5.000000000000000000e+02,-1.083495894041874124e+02
-9.390766860917210579e+00,5.580819783166849346e-01,7.200000000000000000e+01,-1.034016482770238952e+02
-1.431036569625139236e+02,3.923108710292059875e+00,4.600000000000000000e+02,-1.053867487112983952e+02
-1.558010829538106918e+02,4.552988242158400922e+00,5.000000000000000000e+02,-1.079074654234240143e+02
-1.494578154087066650e+02,5.152107863321106151e+00,5.000000000000000000e+02,-1.099849829226881468e+02
-7.007568560540676117e+00,4.137549800798297484e-01,4.300000000000000000e+01,-1.048361122045807718e+02
-1.665358073860406876e+02,5.214806267027078057e+00,5.000000000000000000e+02,-1.079210969636537669e+02
-8.737876367568969727e+01,2.926949978839338495e+00,2.840000000000000000e+02,-1.068939802992555599e+02
-1.153959830217063427e+02,4.641258196855364559e+00,5.000000000000000000e+02,-1.073190804353780976e+02
-1.742336242645978928e+02,4.703835583857394198e+00,5.000000000000000000e+02,-1.106648076268390923e+02
-1.392835815623402596e+02,4.580472014811161507e+00,5.000000000000000000e+02,-1.120957463236141507e+02
-1.840823078155517578e+02,4.881297229290271211e+00,5.000000000000000000e+02,-1.156950743982110339e+02
-1.452564582452178001e+02,5.059293382002835848e+00,5.000000000000000000e+02,-1.171731435905613665e+02
-1.131692092195153236e+02,4.326492020095297875e+00,5.000000000000000000e+02,-1.169729468720090608e+02
-1.509888433590531349e+02,4.281704916086583879e+00,5.000000000000000000e+02,-1.186737416963612617e+02
-8.552468982338905334e+01,2.676049692223649412e+00,2.660000000000000000e+02,-1.170162891027126477e+02
1.000000000000000000e+00,8.784068349216665045e-03,1.000000000000000000e+00,-1.111154746475770168e+02
-1.274671833887696266e+02,4.177153593062290504e+00,4.380000000000000000e+02,-1.119330600846366508e+02
-1.602103723958134651e+02,4.778150877216835291e+00,5.000000000000000000e+02,-1.143469257001954986e+02
-1.513895427435636520e+02,4.703982696469344305e+00,5.000000000000000000e+02,-1.161990565523639134e+02
-7.806738106161355972e+01,3.283978923440114439e+00,3.370000000000000000e+02,-1.142924727778263900e+02
-1.516893515214323997e+02,4.717632924173290832e+00,5.000000000000000000e+02,-1.161623167150066962e+02
-1.102171945758163929e+02,4.515106115490195471e+00,5.000000000000000000e+02,-1.158650606080471874e+02
-1.450389493554830551e+02,4.576672955815280552e+00,5.000000000000000000e+02,-1.173237550454189773e+02
-9.071090085431933403e+00,8.916090560544817079e-01,9.800000000000000000e+01,-1.119111217974196251e+02
-4.253201056271791458e+00,3.800489882539425102e-01,4.500000000000000000e+01,-1.065282257603622327e+02
-1.625635729283094406e+02,5.246780234089648332e+00,5.000000000000000000e+02,-1.093299931187595888e+02
-8.792783051729202271e+00,5.437220501646932158e-01,6.200000000000000000e+01,-1.043031326154080745e+02
-1.552532534264028072e+02,5.057891543788299415e+00,5.000000000000000000e+02,-1.068506386559578090e+02
-1.705484360754489899e+02,5.409635730054494829e+00,5.000000000000000000e+02,-1.100355285269323673e+02
7.839794158935546875e-01,3.281767579859920514e-02,3.000000000000000000e+00,-1.044945531297910719e+02
-1.536577858850359917e+02,5.762540802293052877e+00,5.000000000000000000e+02,-1.069527147675533172e+02
-2.054697690904140472e+01,5.712456071217144604e-01,5.200000000000000000e+01,-1.026324278746277230e+02
-1.441254983246326447e+02,5.299156390197042654e+00,5.000000000000000000e+02,-1.047070813971279648e+02
-1.449188395068049431e+02,4.555512142933106468e+00,4.250000000000000000e+02,-1.067176693026118102e+02
-1.644187447577714920e+02,5.654528544683535607e+00,5.000000000000000000e+02,-1.096027230753697950e+02
-1.351979793384671211e+02,5.128840488049066337e+00,5.000000000000000000e+02,-1.108824858885246556e+02
-1.599825295209884644e+02,5.793655676767226481e+00,5.000000000000000000e+02,-1.133374880701478418e+02
-1.477281202115118504e+02,5.580389107244888791e+00,4.130000000000000000e+02,-1.150570196772160472e+02
-1.325529139898717403e+02,6.158969203542387305e+00,5.000000000000000000e+02,-1.159318143928488354e+02
-1.597260792031884193e+02,6.003402114280361523e+00,5.000000000000000000e+02,-1.181215276333658153e+02
-1.477570779547095299e+02,5.961838854909210283e+00,5.000000000000000000e+02,-1.196033051494329982e+02
-1.319366109892725945e+02,5.545907216978129384e+00,5.000000000000000000e+02,-1.202199704414249766e+02
-1.139367627166211605e+02,5.191003334043285733e+00,5.000000000000000000e+02,-1.199058100551847872e+02
-1.226541862711310387e+02,4.651624073607048437e+00,4.880000000000000000e+02,-1.200432288659821012e+02
-9.686871121823787689e+01,2.997441527899355140e+00,3.590000000000000000e+02,-1.188845029835948850e+02
-1.512264861837029457e+02,4.451199712331535885e+00,5.000000000000000000e+02,-1.205016021436002944e+02
-5.074912950396537781e+00,4.203912088580961659e-01,4.200000000000000000e+01,-1.147302676839400988e+02
-1.493120283037424088e+02,5.473709602008712594e+00,5.000000000000000000e+02,-1.164593557149302114e+02
-1.614490536004304886e+02,6.089593095771434150e+00,5.000000000000000000e+02,-1.187088406092052253e+02
-1.090784635990858078e+02,6.217211388517164927e+00,5.000000000000000000e+02,-1.182273217586992473e+02
-1.786138579249382019e+02,6.714466589236891103e+00,5.000000000000000000e+02,-1.212466485670111922e+02
-9.495288996584713459e+01,4.811318072423863335e+00,3.790000000000000000e+02,-1.199319606369529936e+02
-5.561600938439369202e+00,3.720190124253608954e-01,3.000000000000000000e+01,-1.142134426520273109e+02
-1.903184201419353485e+02,6.337316489113222318e+00,5.000000000000000000e+02,-1.180186915265227157e+02
-7.809384697303175926e+01,4.246041194436006805e+00,3.480000000000000000e+02,-1.160224492988481728e+02
-1.889350446835160255e+02,6.373042912954196559e+00,5.000000000000000000e+02,-1.196680790680815676e+02
-1.990208715200424194e+01,1.027974272313128878e+00,8.300000000000000000e+01,-1.146797794722777013e+02
-1.403520384617149830e+02,5.917913873779723666e+00,5.000000000000000000e+02,-1.159633924217495604e+02
-8.353554672375321388e+01,3.627925004377695384e+00,3.180000000000000000e+02,-1.143420001368497481e+02
-1.475019583851099014e+02,5.066914334327781155e+00,5.000000000000000000e+02,-1.159999980492627571e+02
-1.598991926833987236e+02,5.483042134637273080e+00,5.000000000000000000e+02,-1.181949577809695597e+02
-5.308505358546972275e+01,2.521629669503975268e+00,2.180000000000000000e+02,-1.149394625711945679e+02
-8.627901272475719452e+01,3.071234917367938966e+00,2.830000000000000000e+02,-1.135064400788726999e+02
-3.077235896140336990e+01,1.325656210671046331e+00,1.270000000000000000e+02,-1.093697360229992341e+02
1.025543138384819031e-01,4.910352533417088744e-02,5.000000000000000000e+00,-1.038961215061573427e+02
-1.670232231393456459e+02,5.679898893227801615e+00,5.000000000000000000e+02,-1.070524765878167557e+02
-1.780133384168148041e+02,6.652942611336975176e+00,5.000000000000000000e+02,-1.106005196792666538e+02
-8.054095793515443802e+01,4.879585994241226743e+00,3.530000000000000000e+02,-1.090975415920610487e+02
-1.768460818007588387e+02,6.596375652173135151e+00,5.000000000000000000e+02,-1.124849686024959396e+02
-7.695599988102912903e+00,4.947995322623423009e-01,3.700000000000000000e+01,-1.072455001717762855e+02
-1.463168801963329315e+02,6.684850194524706524e+00,5.000000000000000000e+02,-1.091990691730041192e+02
-5.913144922628998756e+01,2.500594358292541841e+00,1.790000000000000000e+02,-1.066956881756684083e+02
-1.122412427514791489e+01,7.799394475296138607e-01,5.700000000000000000e+01,-1.019221099806423894e+02
-1.152591092884540558e+01,5.175599859295678673e-01,4.200000000000000000e+01,-9.740230002805253662e+01
-1.400581196919083595e+02,6.466004647081716961e+00,5.000000000000000000e+02,-9.953509101124532776e+01
-1.392919158488512039e+02,6.758303378542355411e+00,5.000000000000000000e+02,-1.015229322531256173e+02
-1.585519454255700111e+02,6.436188105028118223e+00,5.000000000000000000e+02,-1.043743829117478299e+02
-1.580802907869219780e+02,6.382989285247661293e+00,5.000000000000000000e+02,-1.070596783055065373e+02
-1.731520869731903076e+02,6.602441986823190057e+00,5.000000000000000000e+02,-1.103642987388907244e+02
-1.797421552240848541e+00,2.324476286635867306e-01,1.700000000000000000e+01,-1.049359548795582242e+02
-1.452935011535882950e+02,6.644613892604993133e+00,5.000000000000000000e+02,-1.069538321932597285e+02
-6.313803456723690033e+01,2.639314566239980397e+00,1.850000000000000000e+02,-1.047630423119585856e+02
-1.198418242298066616e+02,6.386062988911625382e+00,5.000000000000000000e+02,-1.055169814078509916e+02
-2.104165710508823395e+01,9.806835839990526438e-01,8.600000000000000000e+01,-1.012932151927128501e+02
-1.769738191440701485e+02,6.653611887279629933e+00,5.000000000000000000e+02,-1.050772453902807086e+02
-1.818329831361770630e+02,6.939269771699660083e+00,5.000000000000000000e+02,-1.089150322775755200e+02
-1.207655651532113552e+02,6.643856039570109395e+00,5.000000000000000000e+02,-1.095075589213573153e+02
-1.671242743134498596e+02,6.746936296245880094e+00,5.000000000000000000e+02,-1.123883946909619453e+02
-1.666676380969583988e+02,6.246381010693890623e+00,5.000000000000000000e+02,-1.151023568612617680e+02
-2.580094419419765472e+00,1.674428552256098657e-01,1.300000000000000000e+01,-1.094762437391696608e+02
-1.792626720815896988e+02,6.840423364674533602e+00,5.000000000000000000e+02,-1.129655651562906655e+02
-1.358107550162822008e+02,7.052047503313846555e+00,5.000000000000000000e+02,-1.141078246492902366e+02
-1.508095189929008484e+00,1.627714676516396619e-01,1.100000000000000000e+01,-1.084778381763221802e+02
-1.094636006169021130e+02,6.752580126414868822e+00,5.000000000000000000e+02,-1.085271262983511775e+02
-1.369131950289011002e+02,6.473292135001562642e+00,5.000000000000000000e+02,-1.099464297348786772e+02
-1.729127441644668579e+02,7.157913079019639468e+00,5.000000000000000000e+02,-1.130947454563580834e+02
-8.094216150790452957e+01,3.953975959814019614e+00,2.590000000000000000e+02,-1.114871162589354014e+02
-1.650697602629661560e+02,7.556880570149845155e+00,5.000000000000000000e+02,-1.141662484591369378e+02
-1.290604715123772621e+02,7.952908138744536615e+00,5.000000000000000000e+02,-1.149109596117989582e+02
-1.463258889839053154e+02,6.421340438237941761e+00,4.240000000000000000e+02,-1.164817060804042796e+02
-6.444791562855243683e+01,4.985881079121363690e+00,3.750000000000000000e+02,-1.138800165578116861e+02
-7.502702401578426361e+01,2.859443813063470952e+00,2.360000000000000000e+02,-1.119373669307103114e+02
